candidate_id,source,signature,pca__n_components,model__C,model__gamma,params_json,stage,fold_idx,fold_accuracy,fit_seconds
stage3_053,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,1,0.795,3.767
stage3_053,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,2,0.77125,3.646
stage3_053,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,3,0.779375,4.264
stage3_053,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,4,0.774375,3.758
stage3_054,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",64,3.0,0.04,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",stage3_local_cv,0,0.76125,3.68
stage3_054,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",64,3.0,0.04,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",stage3_local_cv,1,0.774375,5.187
stage3_054,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",64,3.0,0.04,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",stage3_local_cv,2,0.74375,3.681
stage3_054,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",64,3.0,0.04,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",stage3_local_cv,3,0.765,3.71
stage3_054,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",64,3.0,0.04,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",stage3_local_cv,4,0.759375,4.976
stage3_055,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",64,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",stage3_local_cv,0,0.6075,3.681
stage3_055,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",64,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",stage3_local_cv,1,0.6175,3.697
stage3_055,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",64,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",stage3_local_cv,2,0.80625,5.012
stage3_055,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",64,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",stage3_local_cv,3,0.814375,3.917
stage3_055,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",64,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",stage3_local_cv,4,0.679375,3.584
stage3_056,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",64,4.0,scale,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",stage3_local_cv,0,0.796875,4.672
stage3_056,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",64,4.0,scale,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",stage3_local_cv,1,0.78125,3.812
stage3_056,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",64,4.0,scale,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",stage3_local_cv,2,0.781875,3.697
stage3_056,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",64,4.0,scale,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",stage3_local_cv,3,0.776875,4.727
stage3_056,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",64,4.0,scale,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",stage3_local_cv,4,0.778125,3.675
stage3_057,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",64,4.0,0.005,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",stage3_local_cv,0,0.791875,4.198
stage3_057,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",64,4.0,0.005,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",stage3_local_cv,1,0.78,4.969
stage3_057,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",64,4.0,0.005,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",stage3_local_cv,2,0.77625,3.652
stage3_057,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",64,4.0,0.005,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",stage3_local_cv,3,0.776875,3.724
stage3_057,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",64,4.0,0.005,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",stage3_local_cv,4,0.776875,4.732
stage3_058,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",64,4.0,0.01,"{""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",stage3_local_cv,0,0.809375,3.962
stage3_058,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",64,4.0,0.01,"{""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",stage3_local_cv,1,0.8075,4.089
stage3_058,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",64,4.0,0.01,"{""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",stage3_local_cv,2,0.804375,5.5
stage3_058,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",64,4.0,0.01,"{""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",stage3_local_cv,3,0.799375,4.328
stage3_058,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",64,4.0,0.01,"{""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",stage3_local_cv,4,0.79625,3.989
stage3_059,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",64,4.0,0.02,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",stage3_local_cv,0,0.80375,4.179
stage3_059,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",64,4.0,0.02,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",stage3_local_cv,1,0.816875,3.785
stage3_059,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",64,4.0,0.02,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",stage3_local_cv,2,0.795625,3.708
stage3_059,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",64,4.0,0.02,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",stage3_local_cv,3,0.804375,4.815
stage3_059,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",64,4.0,0.02,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",stage3_local_cv,4,0.80125,3.757
stage3_060,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,0,0.783125,4.855
stage3_060,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,1,0.79375,5.839
stage3_060,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,2,0.77125,3.619
stage3_060,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,3,0.78,3.702
stage3_060,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,4,0.775625,5.112
stage3_061,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",64,4.0,0.04,"{""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",stage3_local_cv,0,0.76,3.633
stage3_061,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",64,4.0,0.04,"{""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",stage3_local_cv,1,0.77625,3.714
stage3_061,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",64,4.0,0.04,"{""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",stage3_local_cv,2,0.7425,4.877
stage3_061,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",64,4.0,0.04,"{""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",stage3_local_cv,3,0.76625,3.736
stage3_061,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",64,4.0,0.04,"{""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",stage3_local_cv,4,0.75875,3.729
stage3_062,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",64,4.0,0.08,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",stage3_local_cv,0,0.60375,3.682
stage3_062,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",64,4.0,0.08,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",stage3_local_cv,1,0.61625,3.73
stage3_062,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",64,4.0,0.08,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",stage3_local_cv,2,0.803125,3.894
stage3_062,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",64,4.0,0.08,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",stage3_local_cv,3,0.8125,4.874
stage3_062,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",64,4.0,0.08,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",stage3_local_cv,4,0.67,3.589
stage3_063,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",64,6.0,scale,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",stage3_local_cv,0,0.803125,5.539
stage3_063,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",64,6.0,scale,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",stage3_local_cv,1,0.80125,5.335
stage3_063,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",64,6.0,scale,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",stage3_local_cv,2,0.794375,4.258
stage3_063,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",64,6.0,scale,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",stage3_local_cv,3,0.788125,4.389
stage3_063,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",64,6.0,scale,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",stage3_local_cv,4,0.79125,5.677
stage3_064,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",64,6.0,0.005,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",stage3_local_cv,0,0.80625,3.85
stage3_064,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",64,6.0,0.005,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",stage3_local_cv,1,0.793125,4.017
stage3_064,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",64,6.0,0.005,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",stage3_local_cv,2,0.79125,5.009
stage3_064,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",64,6.0,0.005,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",stage3_local_cv,3,0.785625,4.196
stage3_064,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",64,6.0,0.005,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",stage3_local_cv,4,0.786875,4.01
stage3_065,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",64,6.0,0.01,"{""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",stage3_local_cv,0,0.80875,4.002
stage3_065,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",64,6.0,0.01,"{""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",stage3_local_cv,1,0.814375,4.11
stage3_065,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",64,6.0,0.01,"{""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",stage3_local_cv,2,0.815625,4.299
stage3_065,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",64,6.0,0.01,"{""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",stage3_local_cv,3,0.805625,5.165
stage3_065,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",64,6.0,0.01,"{""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",stage3_local_cv,4,0.799375,4.068
stage3_066,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",64,6.0,0.02,"{""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",stage3_local_cv,0,0.8025,5.323
stage3_066,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",64,6.0,0.02,"{""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",stage3_local_cv,1,0.81375,5.321
stage3_066,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",64,6.0,0.02,"{""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",stage3_local_cv,2,0.798125,3.676
stage3_066,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",64,6.0,0.02,"{""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",stage3_local_cv,3,0.803125,3.755
stage3_066,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",64,6.0,0.02,"{""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",stage3_local_cv,4,0.80125,5.086
stage3_067,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,6.0,0.03,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,0,0.781875,3.64
stage3_067,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,6.0,0.03,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,1,0.79,3.792
stage3_067,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,6.0,0.03,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,2,0.77,4.548
stage3_067,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,6.0,0.03,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,3,0.78,3.778
stage3_067,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,6.0,0.03,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,4,0.775625,3.766
stage3_068,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",64,6.0,0.04,"{""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",stage3_local_cv,0,0.759375,3.633
stage3_068,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",64,6.0,0.04,"{""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",stage3_local_cv,1,0.775625,3.73
stage3_068,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",64,6.0,0.04,"{""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",stage3_local_cv,2,0.741875,4.341
stage3_068,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",64,6.0,0.04,"{""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",stage3_local_cv,3,0.763125,5.004
stage3_068,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",64,6.0,0.04,"{""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",stage3_local_cv,4,0.761875,3.732
stage3_069,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",64,6.0,0.08,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",stage3_local_cv,0,0.60125,5.352
stage3_069,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",64,6.0,0.08,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",stage3_local_cv,1,0.61,5.359
stage3_069,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",64,6.0,0.08,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",stage3_local_cv,2,0.805625,3.463
stage3_069,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",64,6.0,0.08,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",stage3_local_cv,3,0.813125,3.554
stage3_069,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",64,6.0,0.08,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 64}",stage3_local_cv,4,0.663125,5.024
stage3_070,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",64,8.0,scale,"{""model__C"": 8.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",stage3_local_cv,0,0.81125,4.365
stage3_070,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",64,8.0,scale,"{""model__C"": 8.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",stage3_local_cv,1,0.805,4.898
stage3_070,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",64,8.0,scale,"{""model__C"": 8.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",stage3_local_cv,2,0.8,5.812
stage3_070,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",64,8.0,scale,"{""model__C"": 8.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",stage3_local_cv,3,0.7975,5.399
stage3_070,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",64,8.0,scale,"{""model__C"": 8.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",stage3_local_cv,4,0.790625,4.487
stage3_071,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",64,8.0,0.005,"{""model__C"": 8.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",stage3_local_cv,0,0.809375,4.844
stage3_071,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",64,8.0,0.005,"{""model__C"": 8.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",stage3_local_cv,1,0.804375,4.965
stage3_071,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",64,8.0,0.005,"{""model__C"": 8.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",stage3_local_cv,2,0.79875,5.013
stage3_071,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",64,8.0,0.005,"{""model__C"": 8.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",stage3_local_cv,3,0.790625,5.411
stage3_071,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",64,8.0,0.005,"{""model__C"": 8.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",stage3_local_cv,4,0.78875,4.851
stage3_072,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",64,8.0,0.01,"{""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",stage3_local_cv,0,0.806875,5.508
stage3_072,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",64,8.0,0.01,"{""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",stage3_local_cv,1,0.81625,5.5
stage3_072,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",64,8.0,0.01,"{""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",stage3_local_cv,2,0.81875,4.008
stage3_072,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",64,8.0,0.01,"{""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",stage3_local_cv,3,0.804375,4.026
stage3_072,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",64,8.0,0.01,"{""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",stage3_local_cv,4,0.799375,5.202
stage3_073,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",64,8.0,0.02,"{""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",stage3_local_cv,0,0.8025,3.642
stage3_073,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",64,8.0,0.02,"{""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",stage3_local_cv,1,0.813125,3.773
stage3_073,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",64,8.0,0.02,"{""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",stage3_local_cv,2,0.793125,5.38
stage3_073,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",64,8.0,0.02,"{""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",stage3_local_cv,3,0.79875,5.079
stage3_073,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",64,8.0,0.02,"{""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",stage3_local_cv,4,0.8025,3.723
stage3_074,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,8.0,0.03,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,0,0.781875,3.658
stage3_074,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,8.0,0.03,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,1,0.790625,3.745
stage3_074,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,8.0,0.03,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,2,0.768125,3.679
stage3_074,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,8.0,0.03,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,3,0.77625,3.922
stage3_074,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,8.0,0.03,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,4,0.775625,3.762
