mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__metric,param_model__n_neighbors,param_model__weights,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.026385498046875,0.0024178528961547674,0.03068709373474121,0.006782881591426162,euclidean,3,distance,48,"{'model__metric': 'euclidean', 'model__n_neighbors': 3, 'model__weights': 'distance', 'pca__n_components': 48}",0.761875,0.766875,0.773125,0.774375,0.76,0.76725,0.0057771100041456745,72
0.025218772888183593,0.003809171911169736,0.0802886962890625,0.05154607411347912,euclidean,3,uniform,45,"{'model__metric': 'euclidean', 'model__n_neighbors': 3, 'model__weights': 'uniform', 'pca__n_components': 45}",0.763125,0.771875,0.77,0.768125,0.763125,0.76725,0.0035707142142713945,72
0.025199699401855468,0.0064143215036593666,0.08824372291564941,0.054611561770976355,euclidean,3,uniform,46,"{'model__metric': 'euclidean', 'model__n_neighbors': 3, 'model__weights': 'uniform', 'pca__n_components': 46}",0.76375,0.771875,0.77125,0.7725,0.756875,0.76725,0.006080193253507652,72
0.01940574645996094,0.0016790297333672695,0.057506561279296875,0.007698972714148832,euclidean,3,uniform,48,"{'model__metric': 'euclidean', 'model__n_neighbors': 3, 'model__weights': 'uniform', 'pca__n_components': 48}",0.761875,0.766875,0.773125,0.774375,0.76,0.76725,0.0057771100041456745,72
0.03524799346923828,0.028955319362062967,0.02519984245300293,0.0022792206760064797,euclidean,8,distance,43,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'distance', 'pca__n_components': 43}",0.7675,0.76875,0.76375,0.78,0.753125,0.766625,0.008656644846590386,78
0.02187976837158203,0.007865766968101545,0.04007663726806641,0.024389530537370616,euclidean,8,distance,46,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'distance', 'pca__n_components': 46}",0.761875,0.766875,0.76875,0.774375,0.7575,0.7658750000000001,0.0057906174109502665,79
0.029399394989013672,0.019112346547465017,0.024204397201538087,0.001318287266239972,euclidean,8,distance,45,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'distance', 'pca__n_components': 45}",0.76375,0.76875,0.76375,0.776875,0.753125,0.76525,0.007731833547096039,80
0.021673870086669923,0.006256942560828842,0.03540496826171875,0.023779709196805787,euclidean,8,distance,40,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'distance', 'pca__n_components': 40}",0.7625,0.76125,0.760625,0.78875,0.753125,0.76525,0.012200153687556538,80
0.023017263412475585,0.004625286742707076,0.028208398818969728,0.0029327517283987753,euclidean,8,distance,48,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'distance', 'pca__n_components': 48}",0.76125,0.7725,0.764375,0.77125,0.756875,0.76525,0.005923997805536394,80
0.021045875549316407,0.005943783989588772,0.13788905143737792,0.03298859441946745,manhattan,5,distance,46,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'distance', 'pca__n_components': 46}",0.770625,0.75875,0.76875,0.76625,0.761875,0.7652499999999999,0.004376785350002901,83
0.029636716842651366,0.023743880404996965,0.02514042854309082,0.005646081357042158,euclidean,3,distance,40,"{'model__metric': 'euclidean', 'model__n_neighbors': 3, 'model__weights': 'distance', 'pca__n_components': 40}",0.7675,0.7575,0.773125,0.77625,0.75125,0.7651249999999999,0.009424038412485387,84
0.02556633949279785,0.002508454963112058,0.06764602661132812,0.01257255438967883,euclidean,3,uniform,40,"{'model__metric': 'euclidean', 'model__n_neighbors': 3, 'model__weights': 'uniform', 'pca__n_components': 40}",0.7675,0.7575,0.773125,0.77625,0.75125,0.7651249999999999,0.009424038412485387,84
0.021800994873046875,0.0026058213015523364,0.10697755813598633,0.030562054896794817,manhattan,5,uniform,46,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 46}",0.770625,0.75875,0.76875,0.765625,0.76125,0.7649999999999999,0.004454632420301367,86
0.035155200958251955,0.029074383416217892,0.08637456893920899,0.020015137180499687,manhattan,4,uniform,43,"{'model__metric': 'manhattan', 'model__n_neighbors': 4, 'model__weights': 'uniform', 'pca__n_components': 43}",0.77375,0.76375,0.76,0.7775,0.74875,0.76475,0.010228636272739382,87
0.020717668533325195,0.003520114836328512,0.08959741592407226,0.02011212383378241,manhattan,4,uniform,44,"{'model__metric': 'manhattan', 'model__n_neighbors': 4, 'model__weights': 'uniform', 'pca__n_components': 44}",0.77125,0.765625,0.763125,0.764375,0.756875,0.76425,0.004616546328154853,88
0.017543220520019533,0.0023785690742777485,0.12335963249206543,0.03035105884993144,manhattan,5,distance,48,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'distance', 'pca__n_components': 48}",0.784375,0.759375,0.76125,0.758125,0.7575,0.764125,0.010205696938475116,89
0.020199966430664063,0.0028350789970073413,0.02431802749633789,0.0013042299849111434,euclidean,8,distance,44,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'distance', 'pca__n_components': 44}",0.7625,0.765625,0.759375,0.778125,0.755,0.7641249999999999,0.007832225098910253,90
0.029770565032958985,0.020301537810930918,0.08720097541809083,0.011595964325977533,manhattan,5,uniform,48,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 48}",0.784375,0.759375,0.76125,0.7575,0.756875,0.763875,0.010363698664087092,91
0.01928544044494629,0.0012700179554326067,0.029731941223144532,0.0074735369201851315,euclidean,8,distance,42,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'distance', 'pca__n_components': 42}",0.765,0.766875,0.758125,0.78,0.74875,0.7637500000000002,0.010315340517888873,92
0.01944761276245117,0.0019728416124279533,0.09388957023620606,0.02548095389474598,manhattan,4,uniform,48,"{'model__metric': 'manhattan', 'model__n_neighbors': 4, 'model__weights': 'uniform', 'pca__n_components': 48}",0.764375,0.76625,0.7575,0.76625,0.763125,0.7635,0.003225871975140999,93
