candidate_id,source,signature,criterion,max_depth,min_samples_leaf,min_samples_split,max_features,max_samples,params_json,stage,fold_idx,n_estimators,fold_accuracy,fit_seconds
stage1_013,stage3_finalists_from_stage2,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.7, ""max_samples"": 0.9, ""min_samples_leaf"": 2, ""min_samples_split"": 4}",log_loss,40.0,2,4,0.7,0.9,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.7, ""max_samples"": 0.9, ""min_samples_leaf"": 2, ""min_samples_split"": 4}",stage3_tree_growth,3,448,0.7525,812.427
stage1_013,stage3_finalists_from_stage2,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.7, ""max_samples"": 0.9, ""min_samples_leaf"": 2, ""min_samples_split"": 4}",log_loss,40.0,2,4,0.7,0.9,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.7, ""max_samples"": 0.9, ""min_samples_leaf"": 2, ""min_samples_split"": 4}",stage3_tree_growth,3,704,0.74875,461.444
stage1_013,stage3_finalists_from_stage2,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.7, ""max_samples"": 0.9, ""min_samples_leaf"": 2, ""min_samples_split"": 4}",log_loss,40.0,2,4,0.7,0.9,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.7, ""max_samples"": 0.9, ""min_samples_leaf"": 2, ""min_samples_split"": 4}",stage3_tree_growth,3,960,0.756875,458.466
stage1_013,stage3_finalists_from_stage2,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.7, ""max_samples"": 0.9, ""min_samples_leaf"": 2, ""min_samples_split"": 4}",log_loss,40.0,2,4,0.7,0.9,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.7, ""max_samples"": 0.9, ""min_samples_leaf"": 2, ""min_samples_split"": 4}",stage3_tree_growth,3,1216,0.7525,455.148
stage1_013,stage3_finalists_from_stage2,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.7, ""max_samples"": 0.9, ""min_samples_leaf"": 2, ""min_samples_split"": 4}",log_loss,40.0,2,4,0.7,0.9,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.7, ""max_samples"": 0.9, ""min_samples_leaf"": 2, ""min_samples_split"": 4}",stage3_tree_growth,4,448,0.728125,794.832
stage1_013,stage3_finalists_from_stage2,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.7, ""max_samples"": 0.9, ""min_samples_leaf"": 2, ""min_samples_split"": 4}",log_loss,40.0,2,4,0.7,0.9,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.7, ""max_samples"": 0.9, ""min_samples_leaf"": 2, ""min_samples_split"": 4}",stage3_tree_growth,4,704,0.72625,451.348
stage1_013,stage3_finalists_from_stage2,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.7, ""max_samples"": 0.9, ""min_samples_leaf"": 2, ""min_samples_split"": 4}",log_loss,40.0,2,4,0.7,0.9,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.7, ""max_samples"": 0.9, ""min_samples_leaf"": 2, ""min_samples_split"": 4}",stage3_tree_growth,4,960,0.72625,452.612
stage1_013,stage3_finalists_from_stage2,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.7, ""max_samples"": 0.9, ""min_samples_leaf"": 2, ""min_samples_split"": 4}",log_loss,40.0,2,4,0.7,0.9,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.7, ""max_samples"": 0.9, ""min_samples_leaf"": 2, ""min_samples_split"": 4}",stage3_tree_growth,4,1216,0.725,453.386
stage1_022,stage3_finalists_from_stage2,"{""criterion"": ""entropy"", ""max_depth"": null, ""max_features"": 0.7, ""max_samples"": null, ""min_samples_leaf"": 3, ""min_samples_split"": 4}",entropy,,3,4,0.7,,"{""criterion"": ""entropy"", ""max_depth"": null, ""max_features"": 0.7, ""max_samples"": null, ""min_samples_leaf"": 3, ""min_samples_split"": 4}",stage3_tree_growth,0,448,0.73125,850.891
stage1_022,stage3_finalists_from_stage2,"{""criterion"": ""entropy"", ""max_depth"": null, ""max_features"": 0.7, ""max_samples"": null, ""min_samples_leaf"": 3, ""min_samples_split"": 4}",entropy,,3,4,0.7,,"{""criterion"": ""entropy"", ""max_depth"": null, ""max_features"": 0.7, ""max_samples"": null, ""min_samples_leaf"": 3, ""min_samples_split"": 4}",stage3_tree_growth,0,704,0.731875,488.415
stage1_022,stage3_finalists_from_stage2,"{""criterion"": ""entropy"", ""max_depth"": null, ""max_features"": 0.7, ""max_samples"": null, ""min_samples_leaf"": 3, ""min_samples_split"": 4}",entropy,,3,4,0.7,,"{""criterion"": ""entropy"", ""max_depth"": null, ""max_features"": 0.7, ""max_samples"": null, ""min_samples_leaf"": 3, ""min_samples_split"": 4}",stage3_tree_growth,0,960,0.730625,486.604
