candidate_id,source,signature,criterion,max_depth,min_samples_leaf,min_samples_split,max_features,max_samples,params_json,stage,fold_idx,n_estimators,fold_accuracy,fit_seconds
stage4_005,stage4_split_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 4}",log_loss,40.0,1,4,0.35,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 4}",stage4_local_cv,1,960,0.726875,637.537
stage4_005,stage4_split_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 4}",log_loss,40.0,1,4,0.35,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 4}",stage4_local_cv,2,960,0.735,640.294
stage4_005,stage4_split_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 4}",log_loss,40.0,1,4,0.35,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 4}",stage4_local_cv,3,960,0.750625,641.693
stage4_005,stage4_split_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 4}",log_loss,40.0,1,4,0.35,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 4}",stage4_local_cv,4,960,0.73125,631.234
stage4_006,stage4_split_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 6}",log_loss,40.0,1,6,0.35,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 6}",stage4_local_cv,0,960,0.735,635.671
stage4_006,stage4_split_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 6}",log_loss,40.0,1,6,0.35,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 6}",stage4_local_cv,1,960,0.73625,639.561
stage4_006,stage4_split_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 6}",log_loss,40.0,1,6,0.35,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 6}",stage4_local_cv,2,960,0.73,643.368
stage4_006,stage4_split_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 6}",log_loss,40.0,1,6,0.35,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 6}",stage4_local_cv,3,960,0.750625,646.565
stage4_006,stage4_split_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 6}",log_loss,40.0,1,6,0.35,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 6}",stage4_local_cv,4,960,0.726875,640.853
stage4_007,stage4_feature_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.3, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,0.3,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.3, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,0,960,0.735625,558.374
stage4_007,stage4_feature_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.3, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,0.3,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.3, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,1,960,0.73375,556.164
stage4_007,stage4_feature_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.3, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,0.3,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.3, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,2,960,0.73375,561.473
stage4_007,stage4_feature_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.3, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,0.3,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.3, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,3,960,0.75,557.432
stage4_007,stage4_feature_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.3, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,0.3,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.3, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,4,960,0.73,546.415
stage4_008,stage4_feature_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.4, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,0.4,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.4, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,0,960,0.731875,732.485
stage4_008,stage4_feature_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.4, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,0.4,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.4, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,1,960,0.73875,728.298
stage4_008,stage4_feature_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.4, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,0.4,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.4, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,2,960,0.73125,737.011
stage4_008,stage4_feature_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.4, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,0.4,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.4, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,3,960,0.754375,1254.452
stage4_008,stage4_feature_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.4, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,0.4,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.4, ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,4,960,0.72875,1187.298
stage4_009,stage4_feature_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": ""sqrt"", ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,sqrt,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": ""sqrt"", ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,0,960,0.734375,216.72
stage4_009,stage4_feature_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": ""sqrt"", ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,sqrt,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": ""sqrt"", ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,1,960,0.73,221.271
stage4_009,stage4_feature_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": ""sqrt"", ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,sqrt,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": ""sqrt"", ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,2,960,0.728125,223.955
stage4_009,stage4_feature_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": ""sqrt"", ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,sqrt,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": ""sqrt"", ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,3,960,0.75375,220.678
